ID,Premise,Hypothesis,Label,Topic,Anno,Anno_Type
7226,Organizar los juegos olímpicos es perder dinero según algunos economistas. ,Los Juegos Olímpicos son muy rentables. ,cnt,10,20,Crowd
253,"Sin embargo, las autoridades locales no le permitieron ser enterrado en la mansión y su esposa Jacqueline decidió enterrarlo en el castillo de Vauvenargues, también propiedad de Picasso, donde ella también sería enterrada años más tarde.",Las autoridades impulsaron a Jacqueline a enterrar a Picasso en un castillo,ent,1,10,Generate
4717,"El derecho derivado no solo cederá en caso de contradicción con el originario , sino que , además , debe estar fundamentado y originado en los diferentes tratados que lo componen.158",No todos los territorios que se consideran legalmente territorios europeos están en Europa.,neutral,5,13,Automated
6487,"Pese a que la UE ya representa, en términos agregados, una de las primeras fabricantes y exportadoras de armas global, y a que su gasto militar agregado es del 28% en términos globales.","Desde el inicio de la guerra civil en Siria, los países de la UE se han ofrecido a fabricar o exportar más armas.",cnt,5,8,Rewrite
2371,El deporte en la Unión Europea es principalmente una responsabilidad de los distintos Estados miembros o de otras organizaciones internacionales.,Algunas organizaciones internacionales se encargan del deporte en la UE.,ent,5,1,Generate
7025,Pindalo no és hijo de Zeus,Se dice que Heracles construyó el estadio olímpico en honor a Hades.,neutral,10,20,Crowd
6737,"Cerca y tras el colapso de la Unión Soviética, las estadísticas sobre la delincuencia se movieron brusca y uniformemente hacia abajo.","Sorprendentemente, hacia el final de la URSS la delincuencia disminuyó, a causa de la incertidumbre que caracterizó esa época.",ent,6,8,Rewrite
1138,"El porcentaje de productos que consigue finalizarse y distribuirse es muy pequeño (algunos lo estiman en torno al 5% o 10%); sólo los contados videojuegos que se convierten en superventas, equilibran las cuentas de estas compañías.","Muy pocos videojuegos consiguen ser grandes éxitos, pero los que lo hacen traen mucho dinero a las compañías que los han creado y distribuido.",ent,3,1,Generate
5188,"Durante el verano, Braque elaboró en L'Estaque una serie de paisajes cubistas en los que más que una inspiración, la ruptura de la perspectiva mecanizada de Cézanne es considerada una iniciación por el pintor.","Durante casi 50 años, EEUU y la URSS fueron potencias económicas muy importantes a nivel mundial.",neutral,1,14,Automated
7016,Se conquista y colonización del continente Americano fue llevada a cabo por la civilización europea,Ningún europeo ha pisado jamás territorios americanos.,cnt,10,20,Crowd
111,"Dos días después se estrenó Le train bleu, última colaboración con los Ballets Rusos de Sergéi Diágilev, en el Teatro de los Campos Elíseos.",La obra en la que participó Diágilev se estrenó en el Teatro de los Campos Elíseos.,ent,1,1,Generate
5912,"Si bien es habitual el uso de un dispositivo de entrada externo —como son los clásicos teclado y ratón, el mando, o el joystick—, las plataformas portátiles de antes (smartphones, tablets, videoconsolas de bolsillo...) permitían jugar mediante su pantalla táctil o mediante el movimiento del propio aparato (gracias al uso de giroscopios y acelerómetros).",Las plataformas portátiles modernas son más cómodas de usar porque no necesitan los dispositivos de entrada externos.,cnt,3,6,Rewrite
6367,La Unión Europea (UE) es una comunidad política de derecho constituida en régimen sui géneris de organización internacional nacida para propiciar y acoger la integración y gobernanza en común de los Estados y los pueblos de Europa.,La UE se eliminó para integrar y gobernar los pueblos y estados de Europa.,cnt,5,6,Rewrite
6157,"Los Juegos Olímpicos tenían una importancia religiosa fundamental, que presentó eventos deportivos, junto con sacrificios rituales en honor a Zeus (cuya estatua, realizada por Fidias, fue colocada en el templo de Olimpia) y a Pélope, héroe divino y rey mítico de Olimpia.","La religión era una parte importante de los Juegos Olímpicos, como se demostraba a través de los sacrificios que se realizaban para los Dioses después de que empezasen las actividades deportivas. ",cnt,4,6,Rewrite
8046,Picasso no conocia a carlos casagemas,Casagemas y Picasso eran buenos amigos.,cnt,10,20,Crowd
5891,En febrero de 2007 un hombre de 26 años murió en China después de pasar más de siete días jugando un videojuego.,"No es sano estar mucho tiempo jugando a videojuegos, puesto que puede tener consecuencias desastrosas.",ent,3,6,Rewrite
5952,En febrero de 2007 nadie murió en China después de pasar cerca de siete días jugando un videojuego.,Se han documentado casos de muerte de videojuegos.,cnt,3,7,Rewrite
2796,"Mientras tanto, la Guerra Fría dejó paso a la distensión y a un patrón más complicado de las relaciones internacionales en las cuales el mundo no estuvo claramente dividido en dos bloques opuestos.",Es indudable que durante la Guerra Fría el mundo estuvo dividido en dos bloques opuestos.,ent,6,2,Generate
5572,"Dos días después se estrenó Le train bleu, última colaboración con los Ballets Rusos de Sergéi Diágilev, en el Teatro de los Campos Elíseos.",Le train bleu fue la octava colaboración de Sergéi Diágilev con los Ballets Rusos.,neutral,1,8,Rewrite
1655,"En 1850, una Clase Olímpica fue iniciada por el Dr. William Penny Brookes en Much Wenlock, Shropshire, Inglaterra.",El Dr. Brookes empezó una Clase Olímpica a mediados del siglo XIX.,ent,4,1,Generate
1720,"Si bien algunos países no logran participar por falta de atletas clasificados, o por no estar afiliados al COI, algunos optan, por diversas razones, boicotear los Juegos.",No todos los países están afiliados al Comité Olímpico Internacional.,ent,4,2,Generate
4234,"L'Olympiade de la République, era un festival olímpico nacional celebrado entre 1796 y 1798 en la Francia revolucionaria también trató de emular a los antiguos Juegos Olímpicos.","Los deportes olímpicos se rigen por federaciones internacionales reconocidas por el COI , cumpliendo las funciones de supervisores globales de esos deportes .",neutral,4,12,Automated
2895,"Jrushchov inició «el deshielo» mejor conocido como el Deshielo de Jrushchov, un complejo cambio en la vida política, cultural y económica de la Unión Soviética.",Jruschov controló la Unión Soviética durante la etapa del Deshielo.,ent,6,3,Generate
5115,"Hasta Nikita Jrushchov fue costumbre que el líder del partido estuviera directamente a cargo del poder ejecutivo, pero a partir su sucesor Leonid Brézhnev ocuparon la jefatura de Estado.",El programa de software no permite el uso de audio.,neutral,6,14,Automated
2254,"Finalmente, las decisiones son más limitadas porque, aun teniendo carácter obligatorio, no suelen tener carácter general, sino que se dirigen a destinatarios precisos.","Las decisiones se dirigen a personas específicas, por lo que se vuelven más limitadas.",ent,5,1,Generate
5108,"La Unión Soviética se convirtió en el primer país en adoptar una economía planificada, mediante la cual la producción y distribución de bienes fueron centralizados y dirigidos por el Gobierno.",Parte del territorio español se encuentra en el continente africano. ,neutral,6,14,Automated
5545,"Tras la gira por Italia, la compañía se dirigió a finales de abril a París, donde el 18 de mayo de 1917 tuvo lugar la primera presentación de Parade en el Théâtre du Châtelet.",La presentación de Parade tuvo lugar en el Teatro Nacional de Roma.,cnt,1,8,Rewrite
7160,"Picasso tuvo un periodo llamado \\""cubismo frío\""\"".""",En el cubismo frío predominan los colores cálidos.,neutral,10,20,Crowd
3545,"Después del 12 de octubre, Colón recorrió otras islas de las Bahamas hacia el sur hasta llegar a la isla de Cuba, y posteriormente a la Española (actual Haití).","Ante la ausencia de métodos para saber qué restos eran los reales, se decidió mezclarlos y dividir los esqueletos para que cada uno fueran verdaderos, al menos en parte.",neutral,2,11,Automated
639,"En Moguer, Cristóbal Colón visitó en repetidas ocasiones el Monasterio de Santa Clara, cuya abadesa, Inés Enríquez, tía del rey Fernando el Católico, apoyó el proyecto de Colón ante la Corte.",La abadesa del Monasterio de Santa Clara era familiar del rey Fernando el Católico.,ent,2,1,Generate
4329,"Meses antes de cada edición de los Juegos , la llama olímpica se enciende en Olimpia , en una ceremonia que refleja los antiguos ritos griegos .",Los primeros juegos Olímpicos se celebraron a partir del s.XV.,neutral,4,13,Automated
6351,"El derecho derivado solo cederá en caso de contradicción con el originario, y no debe estar fundamentado y originado en los diferentes tratados que lo componen.",El derecho originario tiene menos autoridad que el derecho derivado en caso de contradicción.,ent,5,5,Rewrite
1426,En febrero de 2007 un hombre de 26 años murió en China después de pasar cerca de siete días jugando un videojuego.,No se han documentado casos de muerte de videojuegos.,cnt,3,2,Generate
5395,"Para celebrar los cumpleaños de su hijo, Picasso realizaba retratos del niño cada año; en 1924 pintó Pablo de arlequín (Museo Picasso, París).",El hijo de Picasso no aparece en varios de sus retratos.,cnt,1,5,Rewrite
6308,El anterior Presidente del Parlamento Europeo fue el italiano Antonio Tajani que fue elegido en enero de 2017 y que presidió una cámara compuesta por una gran variedad de partidos asociados en grupos.,Los partidos del Parlamento Europeo se asocian en grupos y son dirigidos por el presidente Antionio Tajani.,cnt,5,5,Rewrite
4285,"El COI le restauró sus medallas póstumamente en 1983.145 Esquiadores suizos y austríacos boicotearon los Juegos Olímpicos de invierno de 1936 en apoyo de sus profesores de esquí , a los cuales no se les permitió competir puesto que ganaban dinero gracias a su deporte y por lo tanto fueron considerados como profesionales.146",Grecia nunca formó parte de un imperio,neutral,4,13,Automated
7355,     Los Juegos Olimpicos antiguos se basaban en competiciones atléticas  ,Los juegos Olímpicos no tienen fundamento,cnt,10,20,Crowd
2804,Después de que Mijaíl Gorbachov sucediera a Konstantín Chernenko como Secretario General del PCUS en 1985 introdujo muchos cambios en la política exterior soviética y en la economía de la Unión Soviética.,Mijaíl Gorbachov no dejó sin atención la política exterior soviética y la economía de la Unión Soviética.,ent,6,2,Generate
